,year,month,date,region,precipitation,Season
30,2007,4,2007-04-01T00:00:00,south/Iburasirazuba,186.84916728066005,Long Rain
31,2007,5,2007-05-01T00:00:00,south/Iburasirazuba,213.85905284974154,Long Rain
32,2008,2,2008-02-01T00:00:00,south/Iburasirazuba,108.68331432489,Long Rain
33,2008,3,2008-03-01T00:00:00,south/Iburasirazuba,125.72521394270223,Long Rain
34,2008,4,2008-04-01T00:00:00,south/Iburasirazuba,119.23836752841035,Long Rain
35,2008,5,2008-05-01T00:00:00,south/Iburasirazuba,78.25111735714572,Long Rain
36,2009,2,2009-02-01T00:00:00,south/Iburasirazuba,163.2798843627688,Long Rain
37,2009,3,2009-03-01T00:00:00,south/Iburasirazuba,137.4400080280978,Long Rain
38,2009,4,2009-04-01T00:00:00,south/Iburasirazuba,145.7954850559123,Long Rain
39,2009,5,2009-05-01T00:00:00,south/Iburasirazuba,147.53173203786045,Long Rain
40,2010,2,2010-02-01T00:00:00,south/Iburasirazuba,235.45633725721254,Long Rain
41,2010,3,2010-03-01T00:00:00,south/Iburasirazuba,139.52179439624544,Long Rain
42,2010,4,2010-04-01T00:00:00,south/Iburasirazuba,176.88450928032609,Long Rain
43,2010,5,2010-05-01T00:00:00,south/Iburasirazuba,129.70561009128232,Long Rain
44,2011,2,2011-02-01T00:00:00,south/Iburasirazuba,95.44087221505873,Long Rain
45,2011,3,2011-03-01T00:00:00,south/Iburasirazuba,114.55537936395419,Long Rain
46,2011,4,2011-04-01T00:00:00,south/Iburasirazuba,134.8785796724476,Long Rain
47,2011,5,2011-05-01T00:00:00,south/Iburasirazuba,102.51279005627946,Long Rain
48,2012,2,2012-02-01T00:00:00,south/Iburasirazuba,79.31244230378883,Long Rain
49,2012,3,2012-03-01T00:00:00,south/Iburasirazuba,124.78777855635374,Long Rain
50,2012,4,2012-04-01T00:00:00,south/Iburasirazuba,159.58725239444703,Long Rain
51,2012,5,2012-05-01T00:00:00,south/Iburasirazuba,167.15612368537862,Long Rain
52,2013,2,2013-02-01T00:00:00,south/Iburasirazuba,58.29168789083347,Long Rain
53,2013,3,2013-03-01T00:00:00,south/Iburasirazuba,232.94385338251868,Long Rain
54,2013,4,2013-04-01T00:00:00,south/Iburasirazuba,197.53312603267207,Long Rain
55,2013,5,2013-05-01T00:00:00,south/Iburasirazuba,83.67819171785642,Long Rain
56,2014,2,2014-02-01T00:00:00,south/Iburasirazuba,135.83577808433466,Long Rain
57,2014,3,2014-03-01T00:00:00,south/Iburasirazuba,149.0111642600396,Long Rain
58,2014,4,2014-04-01T00:00:00,south/Iburasirazuba,145.16881531185493,Long Rain
59,2014,5,2014-05-01T00:00:00,south/Iburasirazuba,58.276487808968625,Long Rain
60,2015,2,2015-02-01T00:00:00,south/Iburasirazuba,98.87988245712569,Long Rain
61,2015,3,2015-03-01T00:00:00,south/Iburasirazuba,165.96198400114852,Long Rain
62,2015,4,2015-04-01T00:00:00,south/Iburasirazuba,179.48059210744486,Long Rain
63,2015,5,2015-05-01T00:00:00,south/Iburasirazuba,120.97376385977476,Long Rain
64,2016,2,2016-02-01T00:00:00,south/Iburasirazuba,74.22046203546903,Long Rain
65,2016,3,2016-03-01T00:00:00,south/Iburasirazuba,191.26628166605138,Long Rain
66,2016,4,2016-04-01T00:00:00,south/Iburasirazuba,214.67487190370557,Long Rain
67,2016,5,2016-05-01T00:00:00,south/Iburasirazuba,75.94093040849637,Long Rain
68,2017,2,2017-02-01T00:00:00,south/Iburasirazuba,102.42298632009498,Long Rain
69,2017,3,2017-03-01T00:00:00,south/Iburasirazuba,127.84639765887768,Long Rain
70,2017,4,2017-04-01T00:00:00,south/Iburasirazuba,148.67715633610263,Long Rain
71,2017,5,2017-05-01T00:00:00,south/Iburasirazuba,159.1123043982719,Long Rain
72,2018,2,2018-02-01T00:00:00,south/Iburasirazuba,80.3164900986468,Long Rain
73,2018,3,2018-03-01T00:00:00,south/Iburasirazuba,226.7259779215004,Long Rain
74,2018,4,2018-04-01T00:00:00,south/Iburasirazuba,306.56104005219277,Long Rain
75,2018,5,2018-05-01T00:00:00,south/Iburasirazuba,140.91619681046745,Long Rain
76,2019,2,2019-02-01T00:00:00,south/Iburasirazuba,73.58021247747074,Long Rain
77,2019,3,2019-03-01T00:00:00,south/Iburasirazuba,102.6493723651189,Long Rain
78,2019,4,2019-04-01T00:00:00,south/Iburasirazuba,182.10518751334823,Long Rain
79,2019,5,2019-05-01T00:00:00,south/Iburasirazuba,174.31972474011616,Long Rain
80,2020,2,2020-02-01T00:00:00,south/Iburasirazuba,139.7379229623013,Long Rain
81,2020,3,2020-03-01T00:00:00,south/Iburasirazuba,146.8972389687783,Long Rain
82,2020,4,2020-04-01T00:00:00,south/Iburasirazuba,228.38003573969195,Long Rain
83,2020,5,2020-05-01T00:00:00,south/Iburasirazuba,91.39969070288112,Long Rain
84,2021,2,2021-02-01T00:00:00,south/Iburasirazuba,127.93006733402547,Long Rain
85,2021,3,2021-03-01T00:00:00,south/Iburasirazuba,134.6321647635722,Long Rain
86,2021,4,2021-04-01T00:00:00,south/Iburasirazuba,133.36825001426962,Long Rain
87,2021,5,2021-05-01T00:00:00,south/Iburasirazuba,205.50316677874486,Long Rain
88,2022,2,2022-02-01T00:00:00,south/Iburasirazuba,164.66426280119703,Long Rain
89,2022,3,2022-03-01T00:00:00,south/Iburasirazuba,138.0961079096585,Long Rain
90,2022,4,2022-04-01T00:00:00,south/Iburasirazuba,164.31933424097787,Long Rain
91,2022,5,2022-05-01T00:00:00,south/Iburasirazuba,136.88834829779833,Long Rain
92,2023,2,2023-02-01T00:00:00,south/Iburasirazuba,52.057902718292304,Long Rain
93,2023,3,2023-03-01T00:00:00,south/Iburasirazuba,169.66180269130297,Long Rain
94,2023,4,2023-04-01T00:00:00,south/Iburasirazuba,240.7039103764245,Long Rain
95,2023,5,2023-05-01T00:00:00,south/Iburasirazuba,145.6313592256593,Long Rain
96,2000,2,2000-02-01T00:00:00,south,75.94265141980762,Long Rain
97,2000,3,2000-03-01T00:00:00,south,128.7256120970157,Long Rain
98,2000,4,2000-04-01T00:00:00,south,120.9109051442487,Long Rain
99,2000,5,2000-05-01T00:00:00,south,71.86073217449152,Long Rain
100,2001,2,2001-02-01T00:00:00,south,78.22048796032927,Long Rain
101,2001,3,2001-03-01T00:00:00,south,183.55844124495968,Long Rain
102,2001,4,2001-04-01T00:00:00,south,145.64927277702836,Long Rain
103,2001,5,2001-05-01T00:00:00,south,98.32432126082671,Long Rain
104,2002,2,2002-02-01T00:00:00,south,89.82488582524506,Long Rain
105,2002,3,2002-03-01T00:00:00,south,140.66365416289185,Long Rain
106,2002,4,2002-04-01T00:00:00,south,189.799184092762,Long Rain
107,2002,5,2002-05-01T00:00:00,south,175.2833539173595,Long Rain
108,2003,2,2003-02-01T00:00:00,south,90.30824971626379,Long Rain
109,2003,3,2003-03-01T00:00:00,south,97.85344477265309,Long Rain
110,2003,4,2003-04-01T00:00:00,south,184.22848926826094,Long Rain
111,2003,5,2003-05-01T00:00:00,south,117.84433810330668,Long Rain
112,2004,2,2004-02-01T00:00:00,south,111.94438850424088,Long Rain
113,2004,3,2004-03-01T00:00:00,south,155.6128526679395,Long Rain
114,2004,4,2004-04-01T00:00:00,south,196.6819936279308,Long Rain
115,2004,5,2004-05-01T00:00:00,south,67.6267887482859,Long Rain
116,2005,2,2005-02-01T00:00:00,south,88.08804892034385,Long Rain
117,2005,3,2005-03-01T00:00:00,south,170.2401963132774,Long Rain
118,2005,4,2005-04-01T00:00:00,south,114.8862389380419,Long Rain
119,2005,5,2005-05-01T00:00:00,south,139.86114479512486,Long Rain
120,2006,2,2006-02-01T00:00:00,south,129.56961103387317,Long Rain
121,2006,3,2006-03-01T00:00:00,south,158.9517037136256,Long Rain
122,2006,4,2006-04-01T00:00:00,south,211.23385836411455,Long Rain
123,2006,5,2006-05-01T00:00:00,south,163.90885249967272,Long Rain
124,2007,2,2007-02-01T00:00:00,south,131.89830869052452,Long Rain
125,2007,3,2007-03-01T00:00:00,south,102.17414992288374,Long Rain
126,2007,4,2007-04-01T00:00:00,south,186.84916728066005,Long Rain
127,2007,5,2007-05-01T00:00:00,south,213.85905284974154,Long Rain
128,2008,2,2008-02-01T00:00:00,south,108.68331432489,Long Rain
129,2008,3,2008-03-01T00:00:00,south,125.72521394270223,Long Rain
130,2008,4,2008-04-01T00:00:00,south,119.23836752841035,Long Rain
131,2008,5,2008-05-01T00:00:00,south,78.25111735714572,Long Rain
132,2009,2,2009-02-01T00:00:00,south,163.2798843627688,Long Rain
133,2009,3,2009-03-01T00:00:00,south,137.4400080280978,Long Rain
134,2009,4,2009-04-01T00:00:00,south,145.7954850559123,Long Rain
135,2009,5,2009-05-01T00:00:00,south,147.53173203786045,Long Rain
136,2010,2,2010-02-01T00:00:00,south,235.45633725721254,Long Rain
137,2010,3,2010-03-01T00:00:00,south,139.52179439624544,Long Rain
138,2010,4,2010-04-01T00:00:00,south,176.88450928032609,Long Rain
139,2010,5,2010-05-01T00:00:00,south,129.70561009128232,Long Rain
140,2011,2,2011-02-01T00:00:00,south,95.44087221505873,Long Rain
141,2011,3,2011-03-01T00:00:00,south,114.55537936395419,Long Rain
142,2011,4,2011-04-01T00:00:00,south,134.8785796724476,Long Rain
143,2011,5,2011-05-01T00:00:00,south,102.51279005627946,Long Rain
144,2012,2,2012-02-01T00:00:00,south,79.31244230378883,Long Rain
145,2012,3,2012-03-01T00:00:00,south,124.78777855635374,Long Rain
146,2012,4,2012-04-01T00:00:00,south,159.58725239444703,Long Rain
147,2012,5,2012-05-01T00:00:00,south,167.15612368537862,Long Rain
148,2013,2,2013-02-01T00:00:00,south,58.29168789083347,Long Rain
149,2013,3,2013-03-01T00:00:00,south,232.94385338251868,Long Rain
150,2013,4,2013-04-01T00:00:00,south,197.53312603267207,Long Rain
151,2013,5,2013-05-01T00:00:00,south,83.67819171785642,Long Rain
152,2014,2,2014-02-01T00:00:00,south,135.83577808433466,Long Rain
153,2014,3,2014-03-01T00:00:00,south,149.0111642600396,Long Rain
154,2014,4,2014-04-01T00:00:00,south,145.16881531185493,Long Rain
155,2014,5,2014-05-01T00:00:00,south,58.276487808968625,Long Rain
156,2015,2,2015-02-01T00:00:00,south,98.87988245712569,Long Rain
157,2015,3,2015-03-01T00:00:00,south,165.96198400114852,Long Rain
158,2015,4,2015-04-01T00:00:00,south,179.48059210744486,Long Rain
159,2015,5,2015-05-01T00:00:00,south,120.97376385977476,Long Rain
160,2016,2,2016-02-01T00:00:00,south,74.22046203546903,Long Rain
161,2016,3,2016-03-01T00:00:00,south,191.26628166605138,Long Rain
162,2016,4,2016-04-01T00:00:00,south,214.67487190370557,Long Rain
163,2016,5,2016-05-01T00:00:00,south,75.94093040849637,Long Rain
164,2017,2,2017-02-01T00:00:00,south,102.42298632009498,Long Rain
165,2017,3,2017-03-01T00:00:00,south,127.84639765887768,Long Rain
166,2017,4,2017-04-01T00:00:00,south,148.67715633610263,Long Rain
167,2017,5,2017-05-01T00:00:00,south,159.1123043982719,Long Rain
168,2018,2,2018-02-01T00:00:00,south,80.3164900986468,Long Rain
169,2018,3,2018-03-01T00:00:00,south,226.7259779215004,Long Rain
170,2018,4,2018-04-01T00:00:00,south,306.56104005219277,Long Rain
171,2018,5,2018-05-01T00:00:00,south,140.91619681046745,Long Rain
172,2019,2,2019-02-01T00:00:00,south,73.58021247747074,Long Rain
173,2019,3,2019-03-01T00:00:00,south,102.6493723651189,Long Rain
174,2019,4,2019-04-01T00:00:00,south,182.10518751334823,Long Rain
175,2019,5,2019-05-01T00:00:00,south,174.31972474011616,Long Rain
176,2020,2,2020-02-01T00:00:00,south,139.7379229623013,Long Rain
177,2020,3,2020-03-01T00:00:00,south,146.8972389687783,Long Rain
178,2020,4,2020-04-01T00:00:00,south,228.38003573969195,Long Rain
179,2020,5,2020-05-01T00:00:00,south,91.39969070288112,Long Rain
180,2021,2,2021-02-01T00:00:00,south,127.93006733402547,Long Rain
181,2021,3,2021-03-01T00:00:00,south,134.6321647635722,Long Rain
182,2021,4,2021-04-01T00:00:00,south,133.36825001426962,Long Rain
183,2021,5,2021-05-01T00:00:00,south,205.50316677874486,Long Rain
184,2022,2,2022-02-01T00:00:00,south,164.66426280119703,Long Rain
185,2022,3,2022-03-01T00:00:00,south,138.0961079096585,Long Rain
186,2022,4,2022-04-01T00:00:00,south,164.31933424097787,Long Rain
187,2022,5,2022-05-01T00:00:00,south,136.88834829779833,Long Rain
188,2023,2,2023-02-01T00:00:00,south,52.057902718292304,Long Rain
189,2023,3,2023-03-01T00:00:00,south,169.66180269130297,Long Rain
190,2023,4,2023-04-01T00:00:00,south,240.7039103764245,Long Rain
191,2023,5,2023-05-01T00:00:00,south,145.6313592256593,Long Rain
0,2000,9,2000-09-01T00:00:00,south/Iburasirazuba,40.82348920608187,Short Rain
1,2000,10,2000-10-01T00:00:00,south/Iburasirazuba,124.12377902908015,Short Rain
2,2000,11,2000-11-01T00:00:00,south/Iburasirazuba,185.85036731521646,Short Rain
3,2001,9,2001-09-01T00:00:00,south/Iburasirazuba,126.09874019237456,Short Rain
4,2001,10,2001-10-01T00:00:00,south/Iburasirazuba,174.73058323732167,Short Rain
5,2001,11,2001-11-01T00:00:00,south/Iburasirazuba,178.65446998352232,Short Rain
6,2002,9,2002-09-01T00:00:00,south/Iburasirazuba,44.75430731907539,Short Rain
7,2002,10,2002-10-01T00:00:00,south/Iburasirazuba,106.74061807510097,Short Rain
8,2002,11,2002-11-01T00:00:00,south/Iburasirazuba,123.53486309168689,Short Rain
9,2003,9,2003-09-01T00:00:00,south/Iburasirazuba,89.9648588285776,Short Rain
10,2003,10,2003-10-01T00:00:00,south/Iburasirazuba,161.567222319886,Short Rain
11,2003,11,2003-11-01T00:00:00,south/Iburasirazuba,132.2056210650659,Short Rain
12,2004,9,2004-09-01T00:00:00,south/Iburasirazuba,83.20141556320505,Short Rain
13,2004,10,2004-10-01T00:00:00,south/Iburasirazuba,109.74958447118426,Short Rain
14,2004,11,2004-11-01T00:00:00,south/Iburasirazuba,160.78483946279022,Short Rain
15,2005,9,2005-09-01T00:00:00,south/Iburasirazuba,89.87132087069462,Short Rain
16,2005,10,2005-10-01T00:00:00,south/Iburasirazuba,151.976827738143,Short Rain
17,2005,11,2005-11-01T00:00:00,south/Iburasirazuba,91.79866586635966,Short Rain
18,2006,9,2006-09-01T00:00:00,south/Iburasirazuba,51.877256298303585,Short Rain
19,2006,10,2006-10-01T00:00:00,south/Iburasirazuba,87.39533632241763,Short Rain
20,2006,11,2006-11-01T00:00:00,south/Iburasirazuba,200.4228877936707,Short Rain
21,2007,9,2007-09-01T00:00:00,south/Iburasirazuba,89.37371074482735,Short Rain
22,2007,10,2007-10-01T00:00:00,south/Iburasirazuba,105.82786856740391,Short Rain
23,2007,11,2007-11-01T00:00:00,south/Iburasirazuba,126.21749128621502,Short Rain
24,2008,9,2008-09-01T00:00:00,south/Iburasirazuba,51.05675934725778,Short Rain
25,2008,10,2008-10-01T00:00:00,south/Iburasirazuba,106.72441119052132,Short Rain
26,2008,11,2008-11-01T00:00:00,south/Iburasirazuba,95.07856976099113,Short Rain
27,2009,9,2009-09-01T00:00:00,south/Iburasirazuba,62.2260525324293,Short Rain
28,2009,10,2009-10-01T00:00:00,south/Iburasirazuba,167.97133081860707,Short Rain
29,2009,11,2009-11-01T00:00:00,south/Iburasirazuba,152.14132944062686,Short Rain
30,2010,9,2010-09-01T00:00:00,south/Iburasirazuba,92.57031896772583,Short Rain
31,2010,10,2010-10-01T00:00:00,south/Iburasirazuba,114.6066505908148,Short Rain
32,2010,11,2010-11-01T00:00:00,south/Iburasirazuba,120.55442987838067,Short Rain
33,2011,9,2011-09-01T00:00:00,south/Iburasirazuba,108.34819168345868,Short Rain
34,2011,10,2011-10-01T00:00:00,south/Iburasirazuba,156.3986092970897,Short Rain
35,2011,11,2011-11-01T00:00:00,south/Iburasirazuba,208.5019148116255,Short Rain
36,2012,9,2012-09-01T00:00:00,south/Iburasirazuba,88.2000556497728,Short Rain
37,2012,10,2012-10-01T00:00:00,south/Iburasirazuba,153.7703323225264,Short Rain
38,2012,11,2012-11-01T00:00:00,south/Iburasirazuba,136.6689534061413,Short Rain
39,2013,9,2013-09-01T00:00:00,south/Iburasirazuba,146.9216521024576,Short Rain
40,2013,10,2013-10-01T00:00:00,south/Iburasirazuba,109.3759348190347,Short Rain
41,2013,11,2013-11-01T00:00:00,south/Iburasirazuba,129.57894498187827,Short Rain
42,2014,9,2014-09-01T00:00:00,south/Iburasirazuba,77.87733427564895,Short Rain
43,2014,10,2014-10-01T00:00:00,south/Iburasirazuba,130.48283543616412,Short Rain
44,2014,11,2014-11-01T00:00:00,south/Iburasirazuba,138.07188482293736,Short Rain
45,2015,9,2015-09-01T00:00:00,south/Iburasirazuba,83.61122939968135,Short Rain
46,2015,10,2015-10-01T00:00:00,south/Iburasirazuba,175.7495500903199,Short Rain
47,2015,11,2015-11-01T00:00:00,south/Iburasirazuba,166.14874936719272,Short Rain
48,2016,9,2016-09-01T00:00:00,south/Iburasirazuba,98.84217178148411,Short Rain
49,2016,10,2016-10-01T00:00:00,south/Iburasirazuba,142.92164887794198,Short Rain
50,2016,11,2016-11-01T00:00:00,south/Iburasirazuba,182.63919671755187,Short Rain
51,2017,9,2017-09-01T00:00:00,south/Iburasirazuba,107.98943131313942,Short Rain
52,2017,10,2017-10-01T00:00:00,south/Iburasirazuba,137.48910760357904,Short Rain
53,2017,11,2017-11-01T00:00:00,south/Iburasirazuba,160.1481465904092,Short Rain
54,2018,9,2018-09-01T00:00:00,south/Iburasirazuba,64.73373661712384,Short Rain
55,2018,10,2018-10-01T00:00:00,south/Iburasirazuba,104.85128470144834,Short Rain
56,2018,11,2018-11-01T00:00:00,south/Iburasirazuba,148.40841022165824,Short Rain
57,2019,9,2019-09-01T00:00:00,south/Iburasirazuba,82.27800967754567,Short Rain
58,2019,10,2019-10-01T00:00:00,south/Iburasirazuba,142.14380645499523,Short Rain
59,2019,11,2019-11-01T00:00:00,south/Iburasirazuba,165.4336763405985,Short Rain
60,2020,9,2020-09-01T00:00:00,south/Iburasirazuba,78.9953112046204,Short Rain
61,2020,10,2020-10-01T00:00:00,south/Iburasirazuba,179.030869257469,Short Rain
62,2020,11,2020-11-01T00:00:00,south/Iburasirazuba,134.8732056116303,Short Rain
63,2021,9,2021-09-01T00:00:00,south/Iburasirazuba,84.55681790475094,Short Rain
64,2021,10,2021-10-01T00:00:00,south/Iburasirazuba,165.12527298059754,Short Rain
65,2021,11,2021-11-01T00:00:00,south/Iburasirazuba,120.34560668819654,Short Rain
66,2022,9,2022-09-01T00:00:00,south/Iburasirazuba,65.85966190403158,Short Rain
67,2022,10,2022-10-01T00:00:00,south/Iburasirazuba,103.63754647614053,Short Rain
68,2022,11,2022-11-01T00:00:00,south/Iburasirazuba,167.3790546865722,Short Rain
69,2023,9,2023-09-01T00:00:00,south/Iburasirazuba,90.57859887494476,Short Rain
70,2023,10,2023-10-01T00:00:00,south/Iburasirazuba,102.18046070914164,Short Rain
71,2023,11,2023-11-01T00:00:00,south/Iburasirazuba,135.911542025847,Short Rain
72,2000,9,2000-09-01T00:00:00,south,40.82348920608187,Short Rain
73,2000,10,2000-10-01T00:00:00,south,124.12377902908015,Short Rain
74,2000,11,2000-11-01T00:00:00,south,185.85036731521646,Short Rain
75,2001,9,2001-09-01T00:00:00,south,126.09874019237456,Short Rain
76,2001,10,2001-10-01T00:00:00,south,174.73058323732167,Short Rain
77,2001,11,2001-11-01T00:00:00,south,178.65446998352232,Short Rain
78,2002,9,2002-09-01T00:00:00,south,44.75430731907539,Short Rain
79,2002,10,2002-10-01T00:00:00,south,106.74061807510097,Short Rain
80,2002,11,2002-11-01T00:00:00,south,123.53486309168689,Short Rain
81,2003,9,2003-09-01T00:00:00,south,89.9648588285776,Short Rain
82,2003,10,2003-10-01T00:00:00,south,161.567222319886,Short Rain
83,2003,11,2003-11-01T00:00:00,south,132.2056210650659,Short Rain
84,2004,9,2004-09-01T00:00:00,south,83.20141556320505,Short Rain
85,2004,10,2004-10-01T00:00:00,south,109.74958447118426,Short Rain
86,2004,11,2004-11-01T00:00:00,south,160.78483946279022,Short Rain
87,2005,9,2005-09-01T00:00:00,south,89.87132087069462,Short Rain
88,2005,10,2005-10-01T00:00:00,south,151.976827738143,Short Rain
89,2005,11,2005-11-01T00:00:00,south,91.79866586635966,Short Rain
90,2006,9,2006-09-01T00:00:00,south,51.877256298303585,Short Rain
91,2006,10,2006-10-01T00:00:00,south,87.39533632241763,Short Rain
92,2006,11,2006-11-01T00:00:00,south,200.4228877936707,Short Rain
93,2007,9,2007-09-01T00:00:00,south,89.37371074482735,Short Rain
94,2007,10,2007-10-01T00:00:00,south,105.82786856740391,Short Rain
95,2007,11,2007-11-01T00:00:00,south,126.21749128621502,Short Rain
96,2008,9,2008-09-01T00:00:00,south,51.05675934725778,Short Rain
97,2008,10,2008-10-01T00:00:00,south,106.72441119052132,Short Rain
98,2008,11,2008-11-01T00:00:00,south,95.07856976099113,Short Rain
99,2009,9,2009-09-01T00:00:00,south,62.2260525324293,Short Rain
100,2009,10,2009-10-01T00:00:00,south,167.97133081860707,Short Rain
101,2009,11,2009-11-01T00:00:00,south,152.14132944062686,Short Rain
102,2010,9,2010-09-01T00:00:00,south,92.57031896772583,Short Rain
103,2010,10,2010-10-01T00:00:00,south,114.6066505908148,Short Rain
104,2010,11,2010-11-01T00:00:00,south,120.55442987838067,Short Rain
105,2011,9,2011-09-01T00:00:00,south,108.34819168345868,Short Rain
106,2011,10,2011-10-01T00:00:00,south,156.3986092970897,Short Rain
107,2011,11,2011-11-01T00:00:00,south,208.5019148116255,Short Rain
108,2012,9,2012-09-01T00:00:00,south,88.2000556497728,Short Rain
109,2012,10,2012-10-01T00:00:00,south,153.7703323225264,Short Rain
110,2012,11,2012-11-01T00:00:00,south,136.6689534061413,Short Rain
111,2013,9,2013-09-01T00:00:00,south,146.9216521024576,Short Rain
112,2013,10,2013-10-01T00:00:00,south,109.3759348190347,Short Rain
113,2013,11,2013-11-01T00:00:00,south,129.57894498187827,Short Rain
114,2014,9,2014-09-01T00:00:00,south,77.87733427564895,Short Rain
115,2014,10,2014-10-01T00:00:00,south,130.48283543616412,Short Rain
116,2014,11,2014-11-01T00:00:00,south,138.07188482293736,Short Rain
117,2015,9,2015-09-01T00:00:00,south,83.61122939968135,Short Rain
118,2015,10,2015-10-01T00:00:00,south,175.7495500903199,Short Rain
119,2015,11,2015-11-01T00:00:00,south,166.14874936719272,Short Rain
120,2016,9,2016-09-01T00:00:00,south,98.84217178148411,Short Rain
121,2016,10,2016-10-01T00:00:00,south,142.92164887794198,Short Rain
122,2016,11,2016-11-01T00:00:00,south,182.63919671755187,Short Rain
123,2017,9,2017-09-01T00:00:00,south,107.98943131313942,Short Rain
124,2017,10,2017-10-01T00:00:00,south,137.48910760357904,Short Rain
125,2017,11,2017-11-01T00:00:00,south,160.1481465904092,Short Rain
126,2018,9,2018-09-01T00:00:00,south,64.73373661712384,Short Rain
127,2018,10,2018-10-01T00:00:00,south,104.85128470144834,Short Rain
128,2018,11,2018-11-01T00:00:00,south,148.40841022165824,Short Rain
129,2019,9,2019-09-01T00:00:00,south,82.27800967754567,Short Rain
130,2019,10,2019-10-01T00:00:00,south,142.14380645499523,Short Rain
131,2019,11,2019-11-01T00:00:00,south,165.4336763405985,Short Rain
132,2020,9,2020-09-01T00:00:00,south,78.9953112046204,Short Rain
133,2020,10,2020-10-01T00:00:00,south,179.030869257469,Short Rain
134,2020,11,2020-11-01T00:00:00,south,134.8732056116303,Short Rain
135,2021,9,2021-09-01T00:00:00,south,84.55681790475094,Short Rain
136,2021,10,2021-10-01T00:00:00,south,165.12527298059754,Short Rain
137,2021,11,2021-11-01T00:00:00,south,120.34560668819654,Short Rain
138,2022,9,2022-09-01T00:00:00,south,65.85966190403158,Short Rain
139,2022,10,2022-10-01T00:00:00,south,103.63754647614053,Short Rain
140,2022,11,2022-11-01T00:00:00,south,167.3790546865722,Short Rain
141,2023,9,2023-09-01T00:00:00,south,90.57859887494476,Short Rain
142,2023,10,2023-10-01T00:00:00,south,102.18046070914164,Short Rain
143,2023,11,2023-11-01T00:00:00,south,135.911542025847,Short Rain
